country.x,dataset_key.x,dataset_party_id.x,name_short.x,name.x,name_english.x,year_first.x,year_last.x,share.x,share_year.x,description.x,comment.x,created.x,modified.x,external_id.x,partyfacts_id,linked.x,country.y,dataset_key.y,dataset_party_id.y,name_short.y,name.y,name_english.y,year_first.y,year_last.y,share.y,share_year.y,description.y,comment.y,created.y,modified.y,external_id.y,linked.y
LTU,manifesto,88450,LRLS,Lietuvos respublikos Liberalï¿½ï¿½ sï¿½ï,Liberal Movement,2008,2012,9,2012,NA,NA,2014-02-08T21:29:10Z,2021-03-12T10:13:39Z,3612,1744,2014-03-07T18:20:04Z,LTU,ches,2518,LRLS,Lietuvos Respublikos Liberal Sï¿½ï¿½judis; Liberal Sï¿½,Liberalsï¿½ï¿½ï¿½ Movement of the Republic of Lithuania; Liberal Mo,2010,2019,8.6,2012,NA,NA,2014-04-10T19:03:18Z,2021-03-12T10:14:19Z,4244,2014-05-03T17:32:30Z
LTU,manifesto,88320,LSDP,Lietuvos socialdemokratï¿½ï¿½ par,Lithuanian Social Democratic Party,1992,2012,19.2,2012,NA,NA,2013-01-01T18:17:55Z,2021-03-12T10:13:40Z,1867,64,2020-04-23T11:44:27Z,LTU,ches,2501,LSDP,Lietuvos socialdemokrat partija,Social Democratic Party of Lithuania,2002,2019,27.4,2000,NA,NA,2014-04-10T19:03:14Z,2021-03-12T10:14:19Z,4121,2014-05-03T17:32:30Z
LTU,manifesto,88810,LVP,Lietuvos valstieï¿½ï¿½iï¿½ï¿½,Lithuanian Peasants Party,2000,2000,4.1,2000,NA,NA,2013-01-01T18:18:16Z,2021-03-12T10:13:40Z,1965,21,2013-01-01T18:35:51Z,LTU,ches,2507,LVP; LVLS; LVZS,Lietuvos valstieï¿½ï¿½i partija; Valstieciu ir Naujosios demokratijos partiju sajungos; Lietuvos valstieï¿½ï¿½i ir ï¿½ï¿½a,Lithuanian Peasant Party; Lithuanian Peasant Popular Union; Lithuanian Peasant and Greens Union,2002,2019,6.6,2004,NA,NA,2014-04-10T19:03:12Z,2021-03-12T10:14:19Z,3984,2014-05-03T17:32:30Z
LTU,manifesto,88410,NS,Naujoji sï¿½ï¿½junga (sociallibera,New Union (Social Liberals),2000,2000,19.6,2000,NA,NA,2013-01-01T18:17:37Z,2021-03-12T10:13:40Z,1779,1800,2013-01-01T18:35:51Z,LTU,ches,2504,NS,Naujoji sï¿½ï¿½junga (sociallibera,New Union (Social Liberals),2002,2010,19.6,2000,NA,NA,2014-04-10T19:03:16Z,2021-03-12T10:14:19Z,4178,2014-05-03T17:32:30Z
LTU,manifesto,88460,PTT,Partija tvarkï¿½ï¿½ ir teisingu,Order and Justice,2008,2012,12.7,2008,NA,NA,2014-02-08T21:29:10Z,2021-03-12T10:13:40Z,3609,237,2014-03-07T18:20:47Z,LTU,ches,2515,TT,Tvarka ir teisingumas,Order and Justice,2006,2019,12.7,2008,NA,NA,2014-04-10T19:03:12Z,2021-03-12T10:14:19Z,3975,2014-05-03T17:32:30Z
LTU,manifesto,88041,UTT,Rolando Pakso Koalicijos ï¿½ï¿½ï¿½Uï¿½ï¿½ Tvarkï¿½ï¿½ i,Coalition of Rolandas Paksas ï¿½ï¿½ï¿½For Order and Ju,2004,2004,11.4,2004,NA,NA,2014-02-08T21:29:08Z,2021-03-12T10:13:40Z,3569,237,2014-03-07T18:23:01Z,LTU,ches,2515,TT,Tvarka ir teisingumas,Order and Justice,2006,2019,12.7,2008,NA,NA,2014-04-10T19:03:12Z,2021-03-12T10:14:19Z,3975,2014-05-03T17:32:30Z
LTU,manifesto,88630,TPP,Tautos prisikï¿½ï¿½limo par,National Resurrection Party,2008,2008,15.1,2008,NA,NA,2015-11-17T11:43:35Z,2021-03-12T10:13:40Z,15484,347,2015-11-17T12:25:27Z,LTU,ches,2517,TPP,Tautos prisikelimo partija,National Resurrection Party,2010,2010,15.1,2008,NA,NA,2014-04-10T19:03:14Z,2021-03-12T10:14:19Z,4119,2014-05-03T17:32:30Z
LTU,manifesto,88620,TS,Tï¿½ï¿½vynï¿½ï¿½s ,Homeland Union,1996,2004,31.3,1996,NA,NA,2013-01-01T18:16:38Z,2021-03-12T10:13:40Z,1506,193,2013-01-01T18:35:52Z,LTU,ches,2506,TS-LKD,Tï¿½ï¿½vynï¿½ï¿½s sï¿½ï¿½jungaï¿½ï¿½ï¿½Lietuvos krikï¿,Homeland Unionï¿½ï¿½ï¿½Lithuanian Christian Dem,2002,2019,19.6,2008,NA,NA,2014-04-10T19:03:13Z,2021-03-12T10:14:19Z,4051,2014-05-03T17:32:30Z
LTU,manifesto,88621,TS-LKD,Tï¿½ï¿½vynï¿½ï¿½s sï¿½ï¿½junga- Lietuvos krikï¿½ï¿½ï¿,Homeland Union - Lithuanian Christian Democrats,2008,2012,19.7,2008,NA,NA,2014-02-08T21:29:10Z,2021-03-12T10:13:40Z,3615,193,2019-02-16T21:24:23Z,LTU,ches,2506,TS-LKD,Tï¿½ï¿½vynï¿½ï¿½s sï¿½ï¿½jungaï¿½ï¿½ï¿½Lietuvos krikï¿,Homeland Unionï¿½ï¿½ï¿½Lithuanian Christian Dem,2002,2019,19.6,2008,NA,NA,2014-04-10T19:03:13Z,2021-03-12T10:14:19Z,4051,2014-05-03T17:32:30Z
LUX,manifesto,23951,ADR,Alternativ Demokratesch Reformpartei/Parti Rï¿½ï¿½formiste d'Alternative Dï¿½ï¿½mo,Alternative Democatic Reform Party,1989,2013,10.4,1999,NA,NA,2013-01-01T18:18:30Z,2021-03-12T10:13:40Z,2033,1114,2013-01-01T18:35:53Z,LUX,ches,3805,ADR,Alternativ Demokratesch Reformpartei,Alternative Democratic Reform Party,2014,2019,6.6,2013,NA,NA,2015-12-13T17:48:41Z,2021-03-12T10:14:19Z,15825,2015-12-13T18:05:42Z
LUX,manifesto,23520,CSV/PCS,Chrï¿½ï¿½schtlech Sozial Vollekspartei/Parti Chrï¿½ï¿½tie,Christian Social Peopleï¿½ï¿½ï¿½s,1945,2013,45.2,1954,NA,NA,2013-01-01T18:17:01Z,2021-03-12T10:13:40Z,1613,539,2013-01-01T18:35:55Z,LUX,ches,3801,CSV,Chrï¿½ï¿½schtlech Sozial Vollekspa,Christian Social Peopleï¿½ï¿½ï¿½s,2014,2019,33.7,2013,NA,NA,2015-12-13T17:48:34Z,2021-03-12T10:14:19Z,15759,2015-12-13T18:05:28Z
LUX,manifesto,23112,GAP,Dï¿½ï¿½i Grï¿½ï¿½ng Alternativ/Parti de l'Alternati,Green Alternative,1984,1989,4.2,1984,NA,NA,2013-01-01T18:16:35Z,2021-03-12T10:13:40Z,1491,1138,2019-08-26T08:01:32Z,LUX,ches,3802,Greng,Dï¿½ï¿½i Gr,The Greens,2014,2019,10.1,2013,NA,NA,2015-12-13T17:48:37Z,2021-03-12T10:14:19Z,15781,2015-12-13T18:05:25Z
LUX,manifesto,23113,GLEI-GAP,Dï¿½ï¿½i Grï¿½ï¿½ng/L,The Greens,1994,2013,11.7,2009,NA,NA,2013-01-01T18:17:56Z,2021-03-12T10:13:40Z,1869,1138,2013-01-01T18:35:54Z,LUX,ches,3802,Greng,Dï¿½ï¿½i Gr,The Greens,2014,2019,10.1,2013,NA,NA,2015-12-13T17:48:37Z,2021-03-12T10:14:19Z,15781,2015-12-13T18:05:25Z
LUX,manifesto,23230,NA,Dï¿½ï¿½i Lï¿½ï¿½nk/L,The Left,2009,2013,4.9,2013,NA,NA,2014-02-08T21:29:15Z,2021-03-12T10:13:40Z,3688,271,2014-02-09T13:24:40Z,LUX,ches,3806,DL,Dï¿½ï¿½i L,The Left,2014,2019,4.9,2013,NA,NA,2015-12-13T17:48:31Z,2021-03-12T10:14:19Z,15725,2015-12-13T18:05:27Z
LUX,manifesto,23420,DP/PD,Groupement Dï¿½ï¿½mocrat,Democratic Group,1945,2013,23.3,1974,NA,NA,2013-01-01T18:16:44Z,2021-03-12T10:13:40Z,1536,300,2013-01-01T18:35:54Z,LUX,ches,3803,DP,Demokratesch Partei,Democratic Party,2014,2019,18.3,2013,NA,NA,2015-12-13T17:48:38Z,2021-03-12T10:14:19Z,15787,2015-12-13T18:05:26Z
LUX,manifesto,23320,LSAP/POSL,Lï¿½ï¿½tzebuerger Sozialistesch Arbechterpartei/Parti Ouvrier Socialiste Luxembourg,Socialist Workersï¿½ï¿½ï¿½ Party of Luxe,1945,2013,37.8,1948,NA,NA,2013-01-01T18:16:25Z,2021-03-12T10:13:40Z,1445,186,2013-01-01T18:35:55Z,LUX,ches,3804,LSAP,Lï¿½ï¿½tzebuerger Sozialistesch Aarbechterpa,Luxembourg Socialist Workersï¿½ï¿½ï¿½,2014,2019,20.3,2013,NA,NA,2015-12-13T17:48:42Z,2021-03-12T10:14:19Z,15834,2015-12-13T18:05:31Z
MKD,manifesto,89910,DPA/PDSh,Demokratska partija na Albancite/Partia Demokratike Shqiptare,Democratic Party of Albanians,2002,2014,10.5,2008,NA,NA,2015-11-17T11:43:36Z,2021-03-12T10:13:40Z,15489,431,2015-11-17T12:31:27Z,MKD,ches,3205,DPA,Partia Demokratike Shqiptare / Demokratska Partija na Albancite,Democratic Party of Albanians,2014,2014,NA,NA,NA,NA,2015-12-13T17:48:32Z,2021-03-12T10:14:19Z,15738,2015-12-14T19:10:00Z
MKD,manifesto,89940,DUI/BDI,Demokratska unija za integracija/Bashkimi Demokratik pï¿½ï¿½r Inte,Democratic Union for Integration,2002,2014,14.2,2014,NA,NA,2015-11-17T11:43:52Z,2021-03-12T10:13:40Z,15537,1220,2015-11-17T12:31:45Z,MKD,ches,3204,DUI,Bashkimi Demokratik pï¿½ï¿½r Integrim / Demokratska Unija za Integra,Democratic Union for Integration,2014,2014,NA,NA,NA,NA,2015-12-13T17:48:39Z,2021-03-12T10:14:19Z,15797,2015-12-14T19:10:03Z
MKD,manifesto,89031,GROM,Graganska Opcija za Maekedonija,Coalition Civic Option for Macedonia,2014,2014,2.9,2014,NA,NA,2015-11-17T11:43:36Z,2021-03-12T10:13:40Z,15487,3973,2015-11-17T13:53:31Z,MKD,ches,3208,GROM,Gragjanska opcija za Makedonija-koalicija,Citizen Option for Macedonia-led coalition,2014,2014,NA,NA,NA,NA,2015-12-13T17:48:40Z,2021-03-12T10:14:19Z,15808,2015-12-17T15:40:38Z
MKD,manifesto,89228,SPM/MDPSM/SRSM,Socijalistiï¿½ï¿½ka Partija na Makedonija/Mlada Demokratsko-Progresivna Stranka na Makedonija/Sojuz na Reformskite Sili na Makedo,Joint Candidates of Socialist Party of Macedonia/Young Democratic Progressive Party of Macedonia/Alliance of Reform Forces of Macedonia,1990,1990,0.7,1990,NA,NA,2013-01-01T18:18:35Z,2021-03-12T10:13:40Z,2058,3973,2020-11-10T19:42:49Z,MKD,ches,3208,GROM,Gragjanska opcija za Makedonija-koalicija,Citizen Option for Macedonia-led coalition,2014,2014,NA,NA,NA,NA,2015-12-13T17:48:40Z,2021-03-12T10:14:19Z,15808,2015-12-17T15:40:38Z
MKD,manifesto,89229,SPM/MDPSM/SRSM/PCER,Socijalistiï¿½ï¿½ka Partija na Makedonija/Mlada Demokratsko-Progresivna Stranka na Makedonija/Sojuz na Reformskite Sili na Makedonija/Partija za Celosna Emancipacija na Ro,Joint Candidates of Socialist Party of Macedonia/Young Democratic Progressive Party of Macedonia/Alliance of Reform Forces of Macedonia/Party for the Complete Emancipation of the Roma,1990,1990,3.2,1990,NA,NA,2013-01-01T18:18:26Z,2021-03-12T10:13:40Z,2016,3973,2020-11-10T19:42:57Z,MKD,ches,3208,GROM,Gragjanska opcija za Makedonija-koalicija,Citizen Option for Macedonia-led coalition,2014,2014,NA,NA,NA,NA,2015-12-13T17:48:40Z,2021-03-12T10:14:19Z,15808,2015-12-17T15:40:38Z
MLT,manifesto,54320,PL,Partit Laburista,Labour Party,1996,1998,50.7,1996,NA,NA,2013-01-01T18:17:14Z,2021-03-12T10:13:40Z,1670,808,2013-01-01T18:36:13Z,MLT,ches,3701,PL,Partit Laburista,Labour Party,2014,2019,54.8,2013,NA,NA,2015-12-13T17:48:31Z,2021-03-12T10:14:19Z,15731,2015-12-13T17:51:28Z
MLT,manifesto,54620,PN,Partit Nazzjonalista,Nationalist Party,1996,1998,51.8,1998,NA,not in CMP codebook,2013-01-01T18:17:17Z,2021-03-12T10:13:40Z,1687,699,2013-01-01T18:36:13Z,MLT,ches,3702,PN,Partit Nazzjonalista,Nationalist Party,2014,2019,43.3,2013,NA,NA,2015-12-13T17:48:32Z,2021-03-12T10:14:19Z,15743,2015-12-13T17:51:28Z
MNE,manifesto,91920,BS,Boï¿½ï¿½njaï¿½ï¿½ka,Bosniak Party,2012,2016,4.2,2012,NA,NA,2017-03-13T21:05:08Z,2021-03-12T10:13:40Z,18725,3255,2017-08-06T13:30:00Z,MNE,ches,4308,BS,Boï¿½ï¿½njaï¿½ï¿½ka,Bosniak Party,2014,2014,NA,NA,NA,NA,2015-12-13T17:48:38Z,2021-03-12T10:14:19Z,15792,2015-12-14T19:08:34Z
MNE,manifesto,91220,SKCG,Demokratska Partija Socijalista Crne Gore,Democratic Party of Socialists of Montenegro,1990,2016,51.2,1996,NA,NA,2013-01-01T18:16:57Z,2021-03-12T10:13:40Z,1593,3162,2015-09-09T09:44:33Z,MNE,ches,4301,DPS,Demokratska Partija Socijalista Crne Gore,Democratic Party of Socialists of Montenegro,2014,2014,NA,NA,NA,NA,2015-12-13T17:48:31Z,2021-03-12T10:14:19Z,15730,2015-12-14T19:08:45Z
MNE,manifesto,91421,LPCG,Liberalna Partija Crne Gore,Liberal Party of Montenegro,2006,2006,3.8,2006,NA,NA,2017-03-13T21:04:57Z,2021-03-12T10:13:40Z,18668,4768,2017-06-18T06:31:47Z,MNE,ches,4303,LPCG,Liberalna Partija Crne Gore,Liberal Party of Montenegro,2014,2014,NA,NA,NA,NA,2015-12-13T17:48:34Z,2021-03-12T10:14:19Z,15756,2015-12-17T15:47:40Z
MNE,manifesto,91910,NOVA,Nova srpska demokratija,New Serbian Democracy,2009,2009,9.2,2009,NA,NA,2017-03-13T21:05:00Z,2021-03-12T10:13:40Z,18684,3252,2017-06-18T06:31:47Z,MNE,ches,4304,NOVA,Nova srpska demokratija,New Serb Democracy,2014,2014,NA,NA,NA,NA,2015-12-13T17:48:41Z,2021-03-12T10:14:19Z,15822,2015-12-14T19:08:32Z
MNE,manifesto,91222,PSCG,Partija Socijalista Crne Gore,Socialist Party of Montenegro,1990,1990,NA,1990,NA,NA,2013-01-01T18:18:07Z,2021-03-12T10:13:40Z,1924,3162,2015-09-18T15:14:28Z,MNE,ches,4301,DPS,Demokratska Partija Socijalista Crne Gore,Democratic Party of Socialists of Montenegro,2014,2014,NA,NA,NA,NA,2015-12-13T17:48:31Z,2021-03-12T10:14:19Z,15730,2015-12-14T19:08:45Z
MNE,manifesto,91430,PzP,Pokret za Promjene,Movement for Changes,2006,2009,13.1,2006,NA,NA,2017-03-13T21:05:05Z,2021-03-12T10:13:40Z,18717,4766,2017-06-18T06:31:47Z,MNE,ches,4305,PzP,Pokret za Promjene,Movement for Changes,2014,2014,NA,NA,NA,NA,2015-12-13T17:48:32Z,2021-03-12T10:14:19Z,15741,2015-12-17T15:44:53Z
MNE,manifesto,91330,PCG,Pozitivna Crna Gora,Positive Montenegro,2012,2012,8.2,2012,NA,NA,2017-03-13T21:05:07Z,2021-03-12T10:13:40Z,18723,4767,2017-06-18T06:31:47Z,MNE,ches,4307,PCG,Pozitivna Crna Gora,Positive Montenegro,2014,2014,NA,NA,NA,NA,2015-12-13T17:48:30Z,2021-03-12T10:14:19Z,15716,2015-12-17T15:45:52Z
MNE,manifesto,91321,SDP CG,Socijaldemokratska Partija Crne Gore,Social Democratic Party of Montenegro,1996,2016,8.6,2002,NA,NA,2013-01-01T18:17:47Z,2021-03-12T10:13:40Z,1829,3185,2014-11-13T19:24:12Z,MNE,ches,4302,SDP,Socijaldemokratska Partija Crne Gore,Social Democratic Party of Montenegro,2014,2014,NA,NA,NA,NA,2015-12-13T17:48:30Z,2021-03-12T10:14:19Z,15720,2015-12-14T19:08:39Z
MNE,manifesto,91224,SNP CG,Socijalistiï¿½ï¿½ka Narodna Partija Crne ,Socialist Peopleï¿½ï¿½ï¿½s Party of Mont,1998,2012,36.1,1998,NA,NA,2013-01-01T18:17:54Z,2021-03-12T10:13:40Z,1862,3104,2014-09-10T10:16:46Z,MNE,ches,4306,SNP,Socijalistiï¿½ï¿½ka narodna partija Crne ,Socialist Peopleï¿½ï¿½ï¿½s Party of Mont,2014,2014,NA,NA,NA,NA,2015-12-13T17:48:33Z,2021-03-12T10:14:19Z,15747,2015-12-14T19:08:07Z
NLD,manifesto,22953,50PLUS,50Plus,50Plus,2012,2017,3.1,2017,NA,NA,2015-11-17T11:43:44Z,2021-03-12T10:13:41Z,15507,714,2015-11-17T11:46:23Z,NLD,ches,1020,50PLUS,50PLUS,50PLUS,2014,2019,1.9,2012,NA,NA,2015-12-13T17:48:37Z,2021-03-12T10:14:19Z,15780,2015-12-13T17:51:31Z
NLD,manifesto,22711,NA,Centrumdemocraten,Centre Democrats,1989,1994,2.5,1994,NA,NA,2017-03-13T21:04:58Z,2021-03-12T10:13:41Z,18672,1472,2017-03-13T21:11:43Z,NLD,ches,1009,CD,Centrum Democraten,Center Democrats,1999,1999,NA,NA,NA,NA,2014-04-10T19:03:12Z,2021-03-12T10:14:19Z,3985,2014-05-03T17:32:30Z
NLD,manifesto,22521,CDA,Christen-Democratisch Appï¿½,Christian Democratic Appeal,1977,2017,35.3,1989,NA,NA,2013-01-01T18:17:06Z,2021-03-12T10:13:41Z,1637,1157,2013-01-01T18:36:21Z,NLD,ches,1001,CDA,Christen-Democratisch Appel,Christian Democratic Appeal,1999,2019,27.9,2002,NA,NA,2014-04-10T19:03:14Z,2021-03-12T10:14:19Z,4077,2014-05-03T17:32:30Z
NLD,manifesto,22526,CU,ChristenUnie,Christian Union,2002,2017,4,2006,NA,NA,2013-01-01T18:18:32Z,2021-03-12T10:13:41Z,2044,1459,2013-01-01T18:36:21Z,NLD,ches,1016,CU,ChristenUnie,ChristianUnion,2002,2019,4,2006,NA,NA,2014-04-10T19:03:15Z,2021-03-12T10:14:19Z,4150,2014-05-03T17:32:30Z
NLD,manifesto,22330,Dï¿½ï¿,Democratenï¿½ï¿,Democratsï¿½ï¿,1967,2017,15.5,1994,NA,NA,2013-01-01T18:18:33Z,2021-03-12T10:13:41Z,2049,45,2013-01-01T18:36:22Z,NLD,ches,1004,D66,Democraten 66,Democrats 66,1999,2019,9,1998,NA,NA,2014-04-10T19:03:12Z,2021-03-12T10:14:19Z,3976,2014-05-03T17:32:30Z
NLD,manifesto,22321,DENK,DENK,DENK,2017,2017,2.1,2017,NA,NA,2018-08-02T13:23:00Z,2021-03-12T10:13:41Z,25048,5856,2018-08-02T13:23:00Z,NLD,ches,1050,Denk,Denk,Think/Equality,2017,2019,2.1,2017,NA,NA,2019-02-04T17:34:22Z,2021-03-12T10:14:19Z,29078,2019-02-04T18:08:20Z
NLD,manifesto,22730,FvD,Forum voor Democratie,Forum for Democracy,2017,2017,1.8,2017,NA,NA,2018-08-02T13:22:59Z,2021-03-12T10:13:41Z,25041,5855,2018-08-02T13:22:59Z,NLD,ches,1051,FvD,Forum voor Democratie,Forum for Democracy,2017,2019,1.8,2017,NA,NA,2019-02-04T17:34:27Z,2021-03-12T10:14:19Z,29084,2019-02-04T17:34:27Z
NLD,manifesto,22527,GPV,Gereformeerd Politiek Verbond,Reformed Political League,1982,1998,1.3,1994,NA,NA,2017-03-13T21:05:12Z,2021-03-12T10:13:41Z,18747,1602,2017-03-13T21:11:49Z,NLD,ches,1007,GPV,Gereformeerd Politiek Verbond,Reformed Political League,1999,1999,1.2,1998,NA,NA,2014-04-10T19:03:15Z,2021-03-12T10:14:19Z,4140,2014-05-03T17:32:31Z
NLD,manifesto,22110,GL,GroenLinks,Green Left,1989,2017,9.1,2017,NA,NA,2013-01-01T18:18:15Z,2021-03-12T10:13:41Z,1964,1537,2013-01-01T18:36:22Z,NLD,ches,1005,GL,GroenLinks,GreenLeft,1999,2019,7.3,1998,NA,NA,2014-04-10T19:03:14Z,2021-03-12T10:14:19Z,4081,2014-05-03T17:32:30Z
NLD,manifesto,22720,LPF,Lijst Pim Fortuyn,List Pim Fortuyn,2002,2003,17,2002,NA,NA,2013-01-01T18:17:23Z,2021-03-12T10:13:41Z,1716,1528,2013-01-01T18:36:23Z,NLD,ches,1015,LPF,Lijst Pim Fortuyn,Lijst Pim Fortuyn,2002,2002,17,2002,NA,NA,2014-04-10T19:03:15Z,2021-03-12T10:14:19Z,4142,2014-05-03T17:32:31Z
NLD,manifesto,22320,PvdA,Partij van de Arbeid,Labour Party,1946,2017,33.8,1977,NA,NA,2013-01-01T18:16:25Z,2021-03-12T10:13:41Z,1446,1234,2013-01-01T18:36:24Z,NLD,ches,1002,PvdA,Partij van de Arbeid,Labour Party,1999,2019,29,1998,NA,NA,2014-04-10T19:03:14Z,2021-03-12T10:14:19Z,4107,2014-05-03T17:32:31Z
NLD,manifesto,22951,PvdD,Partij voor de Dieren,Party for the Animals,2006,2017,3.2,2017,NA,NA,2014-02-08T21:29:17Z,2021-03-12T10:13:41Z,3722,1467,2014-02-08T22:21:42Z,NLD,ches,1018,PvdD,Partij voor de Dieren,Party for the Animals,2010,2019,1.9,2012,NA,NA,2014-04-10T19:03:16Z,2021-03-12T10:14:19Z,4165,2014-05-03T17:32:31Z
NLD,manifesto,22722,PVV,Partij voor de Vrijheid,Party of Freedom,2006,2017,15.4,2010,NA,NA,2014-02-08T21:29:18Z,2021-03-12T10:13:41Z,3734,298,2014-02-08T22:22:18Z,NLD,ches,1017,PVV,Partij voor de Vrijheid,Party for Freedom,2006,2019,15.5,2010,NA,NA,2014-04-10T19:03:17Z,2021-03-12T10:14:19Z,4235,2014-05-03T17:32:31Z
NLD,manifesto,22528,RPF,Reformatorische Politieke Federatie,Reformatory Political Federation,1981,1998,2,1998,NA,NA,2017-03-13T21:04:59Z,2021-03-12T10:13:41Z,18679,172,2017-03-13T21:11:47Z,NLD,ches,1008,RPF,Reformatorische Politieke Federatie,Reformational Political Federation,1999,1999,2,1998,NA,NA,2014-04-10T19:03:13Z,2021-03-12T10:14:19Z,4018,2014-05-03T17:32:31Z
NLD,manifesto,22220,SP,Socialistische Partij,Socialist Party,1994,2017,16.6,2006,NA,NA,2013-01-01T18:16:55Z,2021-03-12T10:13:41Z,1584,1363,2013-01-01T18:36:25Z,NLD,ches,1014,SP,Socialistische Partij,Socialist Party,1999,2019,16.6,2006,NA,NA,2014-04-10T19:03:14Z,2021-03-12T10:14:19Z,4097,2014-05-03T17:32:31Z
NLD,manifesto,22952,SGP,Staatskundig Gereformeerde Partij,Reformed Political Party,1946,2017,2.4,1948,NA,NA,2014-02-08T21:29:08Z,2021-03-12T10:13:41Z,3570,1178,2014-02-08T22:22:02Z,NLD,ches,1006,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,1999,2019,2.1,2012,NA,NA,2014-04-10T19:03:14Z,2021-03-12T10:14:19Z,4075,2014-05-03T17:36:51Z
NLD,manifesto,22420,PvdV,Volkspartij voor Vrijheid en Democratie,Peopleï¿½ï¿½ï¿½s Party for Freedom and Dem,1946,2017,26.6,2012,NA,NA,2013-01-01T18:18:35Z,2021-03-12T10:13:41Z,2057,828,2013-01-01T18:36:25Z,NLD,ches,1003,VVD,Volkspartij voor Vrijheid en Democratie,Peopleï¿½ï¿½ï¿½s Party for Freedom and Dem,1999,2019,26.6,2012,NA,NA,2014-04-10T19:03:18Z,2021-03-12T10:14:19Z,4270,2014-05-03T17:32:31Z
NOR,manifesto,12320,DnA,Arbeiderpartiet,Labour Party,1945,2013,48.3,1957,NA,NA,2013-01-01T18:18:18Z,2021-03-12T10:13:41Z,1975,448,2013-01-01T18:36:26Z,NOR,ches,3501,Ap,Arbeiderpartiet,Labour Party,2014,2019,NA,NA,NA,NA,2014-04-10T19:03:15Z,2021-03-12T10:14:19Z,4126,2014-05-03T17:32:31Z
NOR,manifesto,12951,ALP,Fremskrittspartiet,Progress Party,1973,2013,22.9,2009,NA,NA,2013-01-01T18:16:13Z,2021-03-12T10:13:41Z,1391,101,2013-01-01T18:36:25Z,NOR,ches,3502,FrP,Fremskrittspartiet,Progress Party,2014,2019,NA,NA,NA,NA,2014-04-10T19:03:12Z,2021-03-12T10:14:19Z,3953,2014-05-03T17:32:31Z
NOR,manifesto,12620,H,Hï¿½ï¿,Conservative Party,1945,2013,31.7,1981,NA,NA,2013-01-01T18:17:19Z,2021-03-12T10:13:41Z,1693,503,2013-01-01T18:36:27Z,NOR,ches,3503,H,Hï¿½ï¿,Conservative Party,2014,2019,NA,NA,NA,NA,2014-04-10T19:03:18Z,2021-03-12T10:14:19Z,4249,2014-05-03T17:32:31Z
NOR,manifesto,12520,KrF,Kristelig Folkeparti,Christian Peopleï¿½ï¿½ï¿½s,1945,2013,13.7,1997,NA,NA,2013-01-01T18:17:04Z,2021-03-12T10:13:41Z,1626,705,2013-01-01T18:36:27Z,NOR,ches,3506,KrF,Kristelig Folkeparti,Christian Democratic Party,2014,2019,NA,NA,NA,NA,2014-04-10T19:03:12Z,2021-03-12T10:14:19Z,4005,2014-05-03T17:32:31Z
NOR,manifesto,12110,MDG,Miljï¿½ï¿½partiet De Grï,Green Party,2013,2013,2.8,2013,NA,NA,2019-01-22T17:00:04Z,2021-03-12T10:13:41Z,29065,1963,2019-01-22T17:00:04Z,NOR,ches,3508,MDG,Miljï¿½ï¿½partiet De Grï,Green Party,2014,2019,NA,NA,NA,NA,2015-12-13T17:48:40Z,2021-03-12T10:14:19Z,15813,2015-12-13T17:51:34Z
NOR,manifesto,12810,Sp,Senterpartiet,Centre Party,1945,2013,16.7,1993,NA,NA,2013-01-01T18:16:14Z,2021-03-12T10:13:41Z,1398,1072,2013-01-01T18:36:26Z,NOR,ches,3505,Sp,Senterpartiet,Centre Party,2014,2019,NA,NA,NA,NA,2014-04-10T19:03:15Z,2021-03-12T10:14:19Z,4152,2014-05-03T17:32:31Z
NOR,manifesto,12221,SV,Sosialistisk Venstreparti,Socialist Left Party,1961,2013,12.5,2001,NA,NA,2013-01-01T18:17:12Z,2021-03-12T10:13:41Z,1663,719,2014-02-15T22:47:35Z,NOR,ches,3504,SV,Sosialistisk Venstreparti,Socialist Left Party,2014,2019,NA,NA,NA,NA,2014-04-10T19:03:16Z,2021-03-12T10:14:19Z,4179,2014-05-03T17:32:31Z
NOR,manifesto,12420,V,Venstre,Liberal Party,1945,2013,14.8,1949,NA,NA,2013-01-01T18:18:36Z,2021-03-12T10:13:41Z,2062,1173,2013-01-01T18:36:29Z,NOR,ches,3507,V,Venstre,Liberal Party,2014,2019,NA,NA,NA,NA,2014-04-10T19:03:17Z,2021-03-12T10:14:19Z,4210,2014-05-03T17:32:31Z
POL,manifesto,92620,AWS,Akcja Wyborcza ï¿½ï¿½ï¿½Solidarn,Electoral Action ï¿½ï¿½ï¿½Solid,1997,1997,33.8,1997,NA,NA,2013-01-01T18:18:01Z,2021-03-12T10:13:41Z,1893,863,2013-01-01T18:36:35Z,POL,ches,2608,AWSP,Koalicja Akcja Wyborcza Solidarnoï¿½ï¿½ï¿½ï¿½,Coalition Electoral Action Solidarity of the Right,2002,2002,5.6,2001,NA,NA,2014-04-10T19:03:12Z,2021-03-12T10:14:19Z,4000,2014-05-03T17:32:31Z
